Stock,Date,Stock Price,Dividend Amount,Dividend Yield
MET,2021-08-09,59.58898162841797,0.48,0.00805518045254004,Quarterly
MET,2021-11-08,63.29652786254883,0.48,0.007583354351479451,Quarterly
MET,2022-02-07,68.87000274658203,0.48,0.006969652691408119,Quarterly
MGM,2020-03-09,17.868906021118164,0.15,0.008394470250317742,Quarterly
MGM,2020-06-09,22.049097061157227,0.003,0.00013605999337201646,Quarterly
MGM,2020-09-09,23.101572036743164,0.003,0.00012986129234964986,Quarterly
MGM,2020-12-09,29.932086944580078,0.003,0.00010022689047892206,Quarterly
MGM,2021-03-09,37.47305679321289,0.003,8.005752016855372e-05,Quarterly
MGM,2021-06-09,43.5349006652832,0.003,6.891022958948297e-05,Quarterly
MGM,2021-09-09,42.75750732421875,0.0025,5.8469264380712566e-05,Quarterly
MGM,2021-12-09,42.209999084472656,0.0025,5.922767245260729e-05,Quarterly
MCHP,2020-02-20,52.37408447265625,0.367,0.0070072823934823215,Quarterly
MCHP,2020-05-20,44.59465408325195,0.368,0.008252110203904614,Quarterly
MCHP,2020-08-20,51.59846496582031,0.368,0.007131995113493577,Quarterly
MCHP,2020-11-19,63.08084487915039,0.369,0.0058496362993699,Quarterly
MCHP,2021-02-19,80.7188491821289,0.39,0.00483158523630619,Quarterly
MCHP,2021-05-20,75.57499694824219,0.413,0.005464770316601462,Quarterly
MSFT,2020-02-19,184.9688720703125,0.51,0.0027572206841707555,Quarterly
MSFT,2020-05-20,183.87957763671875,0.51,0.0027735543367821973,Quarterly
MSFT,2020-08-19,208.1910858154297,0.51,0.002449672607270692,Quarterly
MSFT,2020-11-18,210.10980224609375,0.56,0.002665273081091633,Quarterly
MSFT,2021-02-17,243.63742065429688,0.56,0.0022984974906403964,Quarterly
MSFT,2021-05-19,243.1199951171875,0.56,0.0023033893190482816,Quarterly
MAA,2020-01-14,123.51107025146484,1.0,0.008096440245915042,Quarterly
MAA,2020-04-14,107.82555389404297,1.0,0.009274239397672567,Quarterly
MAA,2020-07-14,107.76348876953125,1.0,0.009279580787688244,Quarterly
MAA,2020-10-14,118.08415222167969,1.0,0.008468536896659065,Quarterly
MAA,2021-01-14,125.10076904296875,1.025,0.008193394875517832,Quarterly
MAA,2021-03-12,138.57272338867188,1.0625,0.007667454128182761,Quarterly
MAA,2021-04-14,145.21389770507812,1.025,0.00705855304622235,Quarterly
MAA,2021-07-14,180.54640197753906,1.025,0.0056772108930064165,Quarterly
MAA,2021-10-14,197.70297241210938,1.025,0.005184545216970235,Quarterly
MAA,2022-01-13,218.91000366210938,1.0875,0.004967794901134675,Quarterly
TAP,2020-03-06,47.32501983642578,0.57,0.012044368961072773,Annually
TAP,2021-08-27,47.14270782470703,0.34,0.007212144055539579,Annually
TAP,2021-12-02,45.380001068115234,0.34,0.007492287174909078,Annually
MDLZ,2020-03-30,49.77307891845703,0.285,0.00572598694300013,Quarterly
MDLZ,2020-06-29,49.51948928833008,0.285,0.005755309759770968,Quarterly
MDLZ,2020-09-29,55.603004455566406,0.315,0.005665161497733877,Quarterly
MDLZ,2020-12-30,57.40879440307617,0.315,0.005486964206012331,Quarterly
MDLZ,2021-03-30,58.48698043823242,0.315,0.005385814033136292,Quarterly
MDLZ,2021-06-29,62.34000015258789,0.315,0.005052935502550261,Quarterly
MPWR,2020-03-30,163.7393341064453,0.5,0.0030536340136509592,Quarterly
MPWR,2020-06-29,228.4354248046875,0.5,0.0021888023734825735,Quarterly
MPWR,2020-09-29,275.2888488769531,0.5,0.0018162740773546074,Quarterly
MPWR,2020-12-30,359.5174560546875,0.5,0.0013907530540712971,Quarterly
MPWR,2021-03-30,342.04107666015625,0.6,0.0017541752758430985,Quarterly
MPWR,2021-06-29,377.3999938964844,0.6,0.0015898251449483905,Quarterly
MCO,2020-02-24,262.0888366699219,0.56,0.002136680093342821,Quarterly
MCO,2020-05-19,250.48202514648438,0.56,0.0022356893660233964,Quarterly
MCO,2020-08-19,278.42218017578125,0.56,0.0020113340095478213,Quarterly
MCO,2020-11-20,270.325927734375,0.56,0.0020715733954689754,Quarterly
MCO,2021-02-24,276.5032043457031,0.62,0.002242288661598416,Quarterly
MCO,2021-05-19,322.13677978515625,0.62,0.0019246482826751378,Quarterly
MCO,2021-08-19,373.1197814941406,0.62,0.0016616647809913458,Quarterly
MCO,2021-11-22,383.725830078125,0.62,0.0016157369439366918,Quarterly
MCO,2022-02-24,322.0,0.7,0.002173913043478261,Quarterly
MS,2020-01-30,47.62441635131836,0.35,0.0073491714295898375,Quarterly
MS,2020-04-29,36.41196060180664,0.35,0.009612226153585209,Quarterly
MS,2020-07-30,44.00054931640625,0.35,0.007954446147550647,Quarterly
MS,2020-10-29,43.575077056884766,0.35,0.008032114310276377,Quarterly
MS,2020-12-03,62.134361267089844,4.25,0.06840015594158944,Quarterly
MS,2021-01-28,67.58196258544922,0.35,0.005178896655412564,Quarterly
MS,2021-04-29,81.88936614990234,0.35,0.004274059214957269,Quarterly
MS,2021-07-29,94.9566879272461,0.7,0.0073717819700738286,Quarterly
MS,2021-10-28,101.79065704345703,0.7,0.006876859039245145,Quarterly
MS,2022-01-28,101.80000305175781,0.7,0.00687622769170352,Quarterly
MOS,2020-03-04,16.764301300048828,0.05,0.0029825281176409286,Quarterly
MOS,2020-06-03,13.511975288391113,0.05,0.0037004212139847364,Quarterly
MOS,2020-09-02,18.653461456298828,0.05,0.002680467650314639,Quarterly
MOS,2020-12-02,21.022340774536133,0.05,0.0023784221051427264,Quarterly
MOS,2021-03-03,31.286678314208984,0.05,0.001598124271865968,Quarterly
MOS,2021-06-02,37.05097198486328,0.075,0.0020242383932772487,Quarterly
MOS,2021-09-01,31.67144012451172,0.075,0.0023680640888178203,Quarterly
MOS,2021-12-01,33.547080993652344,0.075,0.0022356639617673807,Quarterly
MOS,2022-03-02,53.7599983215332,0.1125,0.0020926339939065603,Quarterly
MSI,2020-03-12,137.68826293945312,0.64,0.004648181234455931,Quarterly
MSI,2020-06-12,137.58541870117188,0.64,0.004651655720800222,Quarterly
MSI,2020-09-14,153.29283142089844,0.64,0.004175015844300915,Quarterly
MSI,2020-12-14,163.73098754882812,0.71,0.004336381344968451,Quarterly
MSI,2021-03-12,177.4527130126953,0.71,0.004001065906212463,Quarterly
MSI,2021-06-14,210.1466827392578,0.71,0.003378592470483779,Quarterly
MSI,2021-09-14,240.0874481201172,0.71,0.002957255806412598,Quarterly
MSI,2021-12-14,259.5299987792969,0.79,0.0030439641032473184,Quarterly
MSCI,2020-02-20,316.9697570800781,0.68,0.002145315080732473,Quarterly
MSCI,2020-05-14,337.6942138671875,0.68,0.0020136560594652022,Quarterly
MSCI,2020-08-13,356.0702209472656,0.78,0.002190579144543286,Quarterly
MSCI,2020-11-12,386.12615966796875,0.78,0.0020200651534998944,Quarterly
MSCI,2021-02-18,434.5537109375,0.78,0.0017949449754260276,Quarterly
MSCI,2021-05-13,458.7100524902344,0.78,0.001700420550553785,Quarterly
MSCI,2021-08-12,622.9698486328125,1.04,0.0016694226892078547,Quarterly
MSCI,2021-11-10,640.771728515625,1.04,0.001623042892995926,Quarterly
MSCI,2022-02-17,531.47998046875,1.04,0.0019567999514915877,Quarterly
NDAQ,2020-03-12,27.961097717285156,0.47,0.016809068254478886,Quarterly
NDAQ,2020-06-11,36.17131042480469,0.49,0.013546647722886468,Quarterly
NDAQ,2020-09-10,40.354610443115234,0.49,0.01214235485411797,Quarterly
NDAQ,2020-12-03,40.81519317626953,0.49,0.012005333354268974,Quarterly
NDAQ,2021-03-11,47.57322311401367,0.49,0.01029991175551989,Quarterly
NDAQ,2021-06-10,56.119998931884766,0.54,0.009622238244434414,Quarterly
NTAP,2020-01-02,59.474937438964844,0.48,0.008070626396078045,Quarterly
NTAP,2020-04-02,37.909706115722656,0.48,0.012661665024117003,Quarterly
NTAP,2020-07-09,40.99666976928711,0.48,0.011708268078876854,Quarterly
NTAP,2020-10-08,45.34397888183594,0.48,0.010585749460823787,Quarterly
NTAP,2021-01-07,64.42220306396484,0.48,0.007450847334783129,Quarterly
NTAP,2021-04-08,73.23356628417969,0.48,0.0065543715041458004,Quarterly
NTAP,2021-07-08,81.61000061035156,0.5,0.006126700113473337,Quarterly
NEM,2020-03-04,48.451446533203125,0.14,0.0028894906141565843,Quarterly
NEM,2020-06-03,53.44912338256836,0.25,0.004677345186947141,Quarterly
NEM,2020-09-09,65.28971099853516,0.25,0.0038290872509086312,Quarterly
NEM,2020-12-10,57.06007766723633,0.4,0.007010155196996488,Quarterly
NEM,2021-03-03,53.8696174621582,0.55,0.010209836748634026,Quarterly
NEM,2021-06-02,71.3115234375,0.55,0.00771263848376539,Quarterly
NEM,2021-09-08,56.99858856201172,0.55,0.009649361745188243,Quarterly
NEM,2021-12-08,56.36000061035156,0.55,0.009758694003615434,Quarterly
NWSA,2020-03-10,10.688364028930664,0.1,0.00935596876466086,Semi-Annually
NWSA,2020-09-15,15.261324882507324,0.1,0.006552511054569119,Semi-Annually
NWSA,2021-03-16,26.479999542236328,0.1,0.0037764351106010126,Semi-Annually
NWS,2020-03-10,10.942790985107422,0.1,0.00913843644972246,Semi-Annually
NWS,2020-09-15,15.168389320373535,0.1,0.006592657789029997,Semi-Annually
NWS,2021-03-16,25.219999313354492,0.1,0.003965107165845481,Semi-Annually
NEE,2020-02-27,59.511714935302734,0.35,0.0058811949946409245,Quarterly
NEE,2020-06-01,60.79742431640625,1.4,0.023027291299611986,Quarterly
NEE,2020-08-27,67.68032836914062,1.4,0.020685478834620147,Quarterly
NEE,2020-11-25,74.09334564208984,0.35,0.0047237710345904155,Quarterly
NEE,2021-02-25,72.6095199584961,0.385,0.005302335013646525,Quarterly
NEE,2021-06-01,71.08126831054688,0.385,0.005416335543113468,Quarterly
NEE,2021-08-26,82.98084259033203,0.385,0.0046396250987797965,Quarterly
NEE,2021-11-24,86.72964477539062,0.385,0.00443908194247837,Quarterly
NEE,2022-02-28,78.2699966430664,0.425,0.005429922297532753,Quarterly
NKE,2020-02-28,88.11929321289062,0.245,0.002780321891689434,Quarterly
NKE,2020-05-29,97.43196105957031,0.245,0.0025145752721758927,Quarterly
NKE,2020-08-28,111.22815704345703,0.245,0.002202679667741668,Quarterly
NKE,2020-12-04,136.1660919189453,0.275,0.00201959236785394,Quarterly
NKE,2021-02-26,134.0460662841797,0.275,0.002051533533382441,Quarterly
NKE,2021-05-28,135.9907684326172,0.275,0.002022196088525386,Quarterly
NKE,2021-08-27,167.2793426513672,0.275,0.0016439567231749427,Quarterly
NKE,2021-12-03,170.24000549316406,0.305,0.0017915882880551667,Quarterly
NI,2020-02-10,27.858158111572266,0.21,0.007538186809011113,Quarterly
NI,2020-04-29,24.382328033447266,0.21,0.0086127952881253,Quarterly
NI,2020-07-30,23.22525978088379,0.21,0.009041879487300567,Quarterly
NI,2020-10-29,21.973342895507812,0.21,0.009557034675999708,Quarterly
NI,2021-02-08,21.568965911865234,0.22,0.010199839941282327,Quarterly
NI,2021-04-29,25.108911514282227,0.22,0.008761829435531747,Quarterly
NI,2021-07-29,24.77682876586914,0.22,0.008879263850870895,Quarterly
NI,2021-10-28,24.482391357421875,0.22,0.008986050291745975,Quarterly
NI,2022-02-07,28.790000915527344,0.235,0.008162556183638646,Quarterly
NDSN,2020-02-24,162.90036010742188,0.38,0.0023327143030832803,Quarterly
NDSN,2020-05-22,172.74688720703125,0.38,0.0021997502018347975,Quarterly
NDSN,2020-08-24,187.10934448242188,0.39,0.002084342719914979,Quarterly
NDSN,2020-12-17,196.12155151367188,0.39,0.001988562689770546,Quarterly
NDSN,2021-02-22,184.0237274169922,0.39,0.002119291927590793,Quarterly
NDSN,2021-05-24,202.47000122070312,0.39,0.0019262112789483275,Quarterly
NSC,2020-02-06,205.4137725830078,0.94,0.004576129381101481,Quarterly
NSC,2020-05-07,164.70681762695312,0.94,0.005707110449605187,Quarterly
NSC,2020-08-06,191.0745086669922,0.94,0.004919546864507434,Quarterly
NSC,2020-11-05,221.3167266845703,0.94,0.004247306627391641,Quarterly
NSC,2021-02-04,241.67648315429688,0.99,0.004096385329175535,Quarterly
NSC,2021-05-06,283.39764404296875,0.99,0.0034933247357903097,Quarterly
NSC,2021-08-06,253.91067504882812,1.09,0.004292848261658901,Quarterly
NSC,2021-11-04,283.2901916503906,1.09,0.0038476446842366247,Quarterly
NSC,2022-02-03,275.82000732421875,1.24,0.004495685472672816,Quarterly
NTRS,2020-03-12,60.74559783935547,0.7,0.011523468776308403,Quarterly
NTRS,2020-06-11,79.70037078857422,0.7,0.00878289514934542,Quarterly
NTRS,2020-09-10,77.0629653930664,0.7,0.009083481234203597,Quarterly
NTRS,2020-12-10,90.54917907714844,0.7,0.007730605701058823,Quarterly
NTRS,2021-03-11,101.08990478515625,0.7,0.006924529224631201,Quarterly
NTRS,2021-06-10,117.12000274658203,0.7,0.005976775816122736,Quarterly
NOC,2020-02-21,352.5469970703125,1.32,0.0037441816579612997,Quarterly
NOC,2020-05-29,325.1303405761719,1.45,0.004459749888092318,Quarterly
NOC,2020-08-28,335.7886047363281,1.45,0.004318192992697254,Quarterly
NOC,2020-11-27,299.4656982421875,1.45,0.004841956886919779,Quarterly
NOC,2021-02-26,286.7813720703125,1.45,0.005056116405093744,Quarterly
NOC,2021-05-28,361.2811279296875,1.57,0.0043456463087259666,Quarterly
NOC,2021-08-27,361.8128662109375,1.57,0.004339259729599244,Quarterly
NOC,2021-11-26,352.5747985839844,1.57,0.004452955816199726,Quarterly
NOC,2022-02-25,409.6700134277344,1.57,0.003832352743769828,Quarterly
NRG,2020-01-31,34.44057846069336,0.3,0.008710655087933165,Quarterly
NRG,2020-04-30,31.577150344848633,0.3,0.009500540635356628,Quarterly
NRG,2020-07-31,32.12556076049805,0.3,0.009338358394318937,Quarterly
NRG,2020-10-30,30.3341121673584,0.3,0.009889855959681613,Quarterly
NRG,2021-01-29,40.04169464111328,0.325,0.008116539594862762,Quarterly
NRG,2021-04-30,34.94905090332031,0.325,0.009299251098378857,Quarterly
NRG,2021-07-30,40.5531005859375,0.325,0.008014183756708839,Quarterly
NRG,2021-10-29,39.54008483886719,0.325,0.008219506895962219,Quarterly
NRG,2022-01-31,39.93000030517578,0.35,0.008765339276860273,Quarterly
NUE,2020-03-30,33.40821075439453,0.403,0.012062902828370994,Quarterly
NUE,2020-06-29,39.5216064453125,0.403,0.010196953925889778,Quarterly
NUE,2020-09-29,43.61204528808594,0.403,0.009240566392562486,Quarterly
NUE,2020-12-30,52.00975799560547,0.405,0.007787000278567346,Quarterly
NUE,2021-03-30,79.38568878173828,0.405,0.005101675203870819,Quarterly
NUE,2021-06-29,93.847412109375,0.405,0.0043155159092505445,Quarterly
NUE,2021-09-29,99.35572052001953,0.405,0.004076262522985732,Quarterly
NUE,2021-12-30,113.8499984741211,0.5,0.0043917435810388135,Quarterly
NVDA,2020-02-27,6.213057041168213,0.04,0.006438054525325746,Quarterly
NVDA,2020-06-04,8.66450309753418,0.04,0.004616537099673212,Quarterly
NVDA,2020-09-01,13.701171875,0.04,0.002919458303635068,Quarterly
NVDA,2020-12-03,13.319190979003906,0.04,0.003003185408412205,Quarterly
NVDA,2021-03-09,12.491562843322754,0.04,0.0032021613709754195,Quarterly
NVDA,2021-06-09,17.35824966430664,0.04,0.0023043798063494304,Quarterly
NXPI,2020-03-13,94.13066864013672,0.375,0.003983823820838158,Quarterly
NXPI,2020-06-12,104.98807525634766,0.375,0.003571834221023375,Quarterly
NXPI,2020-09-14,124.67544555664062,0.375,0.0030078095837214056,Quarterly
NXPI,2020-12-14,157.54449462890625,0.375,0.002380279938586918,Quarterly
NXPI,2021-03-12,182.95643615722656,0.563,0.003077235279748108,Quarterly
NXPI,2021-06-14,203.57000732421875,0.563,0.00276563334353734,Quarterly
OXY,2020-03-09,12.466521263122559,0.79,0.06336972306275314,Quarterly
OXY,2020-06-12,18.446300506591797,0.01,0.0005421141218222318,Quarterly
OXY,2020-09-14,10.150410652160645,0.01,0.0009851818160550355,Quarterly
OXY,2020-12-09,19.362773895263672,0.01,0.000516454928105425,Quarterly
OXY,2021-03-09,28.619382858276367,0.01,0.00034941354429339575,Quarterly
OXY,2021-06-09,28.329410552978516,0.01,0.00035299004832095295,Quarterly
OXY,2021-09-09,25.061853408813477,0.01,0.00039901278795618963,Quarterly
OXY,2021-12-09,30.239999771118164,0.01,0.00033068783319075524,Quarterly
ODFL,2020-03-03,64.21300506591797,0.15333,0.002387834050790783,Quarterly
ODFL,2020-06-02,82.27145385742188,0.15,0.0018232326398407044,Quarterly
ODFL,2020-09-01,101.5764389038086,0.15,0.0014767204050345553,Quarterly
ODFL,2020-12-01,105.17005157470703,0.15,0.0014262615426545477,Quarterly
ODFL,2021-03-02,111.03742980957031,0.2,0.0018011944291488095,Quarterly
ODFL,2021-06-01,133.9250030517578,0.2,0.001493373122587918,Quarterly
OMC,2020-03-09,56.258182525634766,0.65,0.011553874846629095,Quarterly
OMC,2020-06-11,51.3152961730957,0.65,0.01266678843297393,Quarterly
OMC,2020-09-18,49.178749084472656,0.65,0.013217090961047367,Quarterly
OMC,2020-12-18,59.39534378051758,0.65,0.010943618786043767,Quarterly
OMC,2021-03-09,73.40062713623047,0.7,0.009536703258690288,Quarterly
OMC,2021-06-10,81.36810302734375,0.7,0.008602879678352155,Quarterly
OMC,2021-09-20,70.79486083984375,0.7,0.009887723369971454,Quarterly
OMC,2021-12-20,70.45999908447266,0.7,0.009934714860850171,Quarterly
OKE,2020-01-24,62.19832992553711,0.935,0.015032557966095999,Quarterly
OKE,2020-04-24,23.748214721679688,0.935,0.03937138058409253,Quarterly
OKE,2020-07-31,24.760059356689453,0.935,0.037762429666687775,Quarterly
OKE,2020-10-30,26.543426513671875,0.935,0.03522529389784715,Quarterly
OKE,2021-01-29,37.28386688232422,0.935,0.025077870891210347,Quarterly
OKE,2021-04-23,48.249267578125,0.935,0.019378532502820945,Quarterly
OKE,2021-07-30,50.432090759277344,0.935,0.018539782624974757,Quarterly
OKE,2021-10-29,62.63138961791992,0.935,0.01492861655639332,Quarterly
OKE,2022-01-28,59.290000915527344,0.935,0.015769944097861106,Quarterly
ORCL,2020-01-08,52.425350189208984,0.24,0.004577937946695883,Quarterly
ORCL,2020-04-08,50.72817611694336,0.24,0.004731098540714916,Quarterly
ORCL,2020-07-14,55.897159576416016,0.24,0.004293599206448053,Quarterly
ORCL,2020-10-07,59.449710845947266,0.24,0.004037025522662588,Quarterly
ORCL,2021-01-06,61.62736129760742,0.24,0.003894374105050602,Quarterly
ORCL,2021-04-07,73.2697525024414,0.32,0.00436742296883475,Quarterly
ORCL,2021-07-14,87.64836120605469,0.32,0.0036509524604539283,Quarterly
ORCL,2021-10-08,94.0406494140625,0.32,0.003402783817357905,Quarterly
ORCL,2022-01-06,86.33999633789062,0.32,0.003706277664730069,Quarterly
OTIS,2020-05-21,50.95531463623047,0.2,0.003925007654801039,Quarterly
OTIS,2020-08-20,61.86600875854492,0.2,0.0032327929991503783,Quarterly
OTIS,2020-11-19,65.19577026367188,0.2,0.0030676836732066834,Quarterly
OTIS,2021-02-11,62.69755554199219,0.2,0.0031899170274038583,Quarterly
OTIS,2021-05-20,76.70433044433594,0.24,0.003128897659489605,Quarterly
OTIS,2021-08-19,89.67330169677734,0.24,0.0026763818824418846,Quarterly
OTIS,2021-11-18,85.96760559082031,0.24,0.00279174926823398,Quarterly
OTIS,2022-02-17,76.22000122070312,0.24,0.0031487797973796202,Quarterly
PCAR,2020-02-10,48.22959899902344,0.32,0.006634929724513766,Quarterly
PCAR,2020-05-11,44.38573455810547,0.32,0.0072095235819762595,Quarterly
PCAR,2020-08-10,58.256309509277344,0.32,0.005492967245874713,Quarterly
PCAR,2020-11-09,59.05724334716797,0.32,0.005418471670255251,Quarterly
PCAR,2020-12-17,56.592708587646484,0.7,0.012369084595339577,Quarterly
PCAR,2021-02-08,64.16964721679688,0.32,0.00498678135036151,Quarterly
PCAR,2021-05-11,63.17333221435547,0.34,0.00538201782433029,Quarterly
PKG,2020-03-12,73.54947662353516,0.79,0.010741068954761363,Quarterly
PKG,2020-06-12,94.73729705810547,0.79,0.008338848843401848,Quarterly
PKG,2020-09-14,102.22286224365234,0.79,0.00772821248261473,Quarterly
PKG,2020-12-18,131.10694885253906,1.0,0.0076273607825679615,Quarterly
PKG,2021-03-12,134.36126708984375,1.0,0.0074426210890920445,Quarterly
PKG,2021-06-14,136.9188995361328,1.0,0.007303593611896512,Quarterly
PKG,2021-09-14,147.1775360107422,1.0,0.006794515162470257,Quarterly
PKG,2021-12-17,130.02999877929688,1.0,0.007690533026131337,Quarterly
PH,2020-02-06,203.5974884033203,0.88,0.004322253711974812,Quarterly
PH,2020-05-07,152.21568298339844,0.88,0.005781270252526989,Quarterly
PH,2020-08-27,203.61647033691406,0.88,0.0043218507743696165,Quarterly
PH,2020-11-05,234.14552307128906,0.88,0.0037583464695674367,Quarterly
PH,2021-02-09,272.07769775390625,0.88,0.0032343702084540508,Quarterly
PH,2021-05-06,312.9836730957031,1.03,0.0032909064866302145,Quarterly
PH,2021-08-26,302.0665588378906,1.03,0.0034098445189120314,Quarterly
PH,2021-11-10,325.7189025878906,1.03,0.003162235878287933,Quarterly
PH,2022-02-10,304.4200134277344,1.03,0.0033834831961352288,Quarterly
PAYX,2020-01-31,81.94497680664062,0.62,0.007566052541121186,Quarterly
PAYX,2020-05-14,60.924774169921875,0.62,0.010176484171624383,Quarterly
PAYX,2020-07-31,70.00764465332031,0.62,0.008856175680102598,Quarterly
PAYX,2020-10-30,80.66960144042969,0.62,0.007685670797045375,Quarterly
