ticker,first_trade_date,long_name,short_name,sector,industry,address,website
ESNT,1383226200,Essent Group Ltd.,Essent Group Ltd.,Financial Services,Insurance - Specialty,Clarendon House 2 Church Street Hamilton Bermuda,https://www.essentgroup.com
ESOA,1159882200,Energy Services of America Corporation,Energy Services of America Corp,Industrials,Engineering & Construction,"75 West 3rd Avenue Huntington, WV 25701 United States",https://www.energyservicesofamerica.com
ESP,322151400,Espey Mfg. & Electronics Corp.,Espey Mfg. & Electronics Corp.,Industrials,Electrical Equipment & Parts,"233 Ballston Avenue Saratoga Springs, NY 12866-4755 United States",https://www.espey.com
ESPR,1372253400,"Esperion Therapeutics, Inc.","Esperion Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,"3891 Ranchero Drive Suite 150 Ann Arbor, MI 48108 United States",https://www.esperion.com
ESQ,1498570200,"Esquire Financial Holdings, Inc.","Esquire Financial Holdings, Inc",Financial Services,Banks - Regional,"100 Jericho Quadrangle Suite 100 Jericho, NY 11753 United States",https://www.esquirebank.com
ESSA,1175693400,"ESSA Bancorp, Inc.","ESSA Bancorp, Inc.",Financial Services,Banks - Regional,"200 Palmer Street PO Box L Stroudsburg, PA 18360-0160 United States",https://www.essabank.com
ESTA,1532007000,Establishment Labs Holdings Inc.,Establishment Labs Holdings Inc,Healthcare,Medical Devices,Building B15 and 25 Coyol Free Zone Alajuela Costa Rica,https://www.establishmentlabs.com
ESTC,1538746200,Elastic N.V.,Elastic N.V.,Technology,Software - Application,"Keizersgracht 281 Amsterdam, 1016 ED Netherlands",https://www.elastic.co
ETD,732292200,Ethan Allen Interiors Inc.,Ethan Allen Interiors Inc.,Consumer Cyclical,"Furnishings, Fixtures & Appliances","25 Lake Avenue Ext. Danbury, CT 06811-5286 United States",https://www.ethanallen.com
ETN,76253400,Eaton Corporation plc,"Eaton Corporation, PLC",Industrials,Specialty Industrial Machinery,"Eaton House 30 Pembroke Road Dublin, D04 Y0C2 Ireland",https://www.eaton.com
ETNB,1573482600,"89bio, Inc.","89bio, Inc.",Healthcare,Biotechnology,"142 Sansome Street Second Floor San Francisco, CA 94104 United States",https://www.89bio.com
ETON,1542119400,"Eton Pharmaceuticals, Inc.","Eton Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,"21925 W. Field Parkway Suite 235 Deer Park, IL 60010-7278 United States",https://www.etonpharma.com
ETR,76253400,Entergy Corporation,Entergy Corporation,Utilities,Utilities - Regulated Electric,"639 Loyola Avenue New Orleans, LA 70113 United States",https://www.entergy.com
ETSY,1429191000,"Etsy, Inc.","Etsy, Inc.",Consumer Cyclical,Internet Retail,"117 Adams Street Brooklyn, NY 11201 United States",https://www.etsy.com
ETWO,1592227800,"E2open Parent Holdings, Inc.","E2open Parent Holdings, Inc.",Technology,Software - Application,"9600 Great Hills Trail Suite 300E Austin, TX 78759 United States",https://www.e2open.com
EU,1294842600,enCore Energy Corp.,enCore Energy Corp.,Energy,Uranium,"101 North Shoreline Boulevard Suite 450 Corpus Christi, TX 78401 United States",https://www.encoreuranium.com
EUDA,1639492200,EUDA Health Holdings Limited,Euda Health Holdings Limited,Healthcare,Health Information Services,"1 Pemimpin Drive #12-06 One Pemimpin Singapore, 576151 Singapore",https://euda.com
EURK,1726147800,Eureka Acquisition Corp,Eureka Acquisition Corp,Financial Services,Shell Companies,"89 Nexus Way Camana Bay Grand Cayman, KY1-9009 Cayman Islands",
EVBN,1018963800,"Evans Bancorp, Inc.","Evans Bancorp, Inc.",Financial Services,Banks - Regional,"6460 Main Street Williamsville, NY 14221 United States",https://www.evansbancorp.com
EVC,965223000,Entravision Communications Corporation,Entravision Communications Corp,Communication Services,Advertising Agencies,"2425 Olympic Boulevard Suite 6000 West Santa Monica, CA 90404 United States",https://www.entravision.com
EVCM,1625146200,EverCommerce Inc.,EverCommerce Inc.,Technology,Software - Infrastructure,"3601 Walnut Street Suite 400 Denver, CO 80205 United States",https://www.evercommerce.com
EVE,1643985000,EVe Mobility Acquisition Corp,EVe Mobility Acquisition Corp,Financial Services,Shell Companies,"4001 Kennett Pike Suite 302 Wilmington, DE 19807 United States",https://www.evemobility.com
EVER,1530192600,"EverQuote, Inc.","EverQuote, Inc.",Communication Services,Internet Content & Information,"210 Broadway Cambridge, MA 02139 United States",https://www.everquote.com
EVEX,1652189400,"Eve Holding, Inc.","Eve Holding, Inc.",Industrials,Aerospace & Defense,"1400 General Aviation Drive Melbourne, FL 32935 United States",https://eveairmobility.com
EVGN,1287149400,Evogene Ltd.,Evogene Ltd.,Healthcare,Biotechnology,"13 Gad Feinstein Street Park Rehovot Rehovot, 7638517 Israel",https://www.evogene.com
EVGO,1605882600,"EVgo, Inc.",EVgo Inc.,Consumer Cyclical,Specialty Retail,"11835 West Olympic Boulevard Suite 900E Los Angeles, CA 90064 United States",https://www.evgo.com
EVGR,1649165400,Evergreen Corporation,Evergreen Corporation,Financial Services,Shell Companies,"Glo Damansara, 699 Lot 1.02, Level 1 Jalan Damansara Taman Tun Dr Ismail Kuala Lumpur, 60000 Malaysia",
EVH,1433511000,"Evolent Health, Inc.","Evolent Health, Inc",Healthcare,Health Information Services,"1812 N. Moore Street Suite 1705 Arlington, VA 22209 United States",https://www.evolent.com
EVI,638548200,"EVI Industries, Inc.","EVI Industries, Inc.",Industrials,Industrial Distribution,"4500 Biscayne Blvd. Suite 340 Miami, FL 33137 United States",https://www.evi-ind.com
EVLV,1600781400,"Evolv Technologies Holdings, Inc.","Evolv Technologies Holdings, In",Industrials,Security & Protection Services,"500 Totten Pond Road 4th Floor Waltham, MA 02451 United States",https://evolvtechnology.com
EVOK,1380115800,"Evoke Pharma, Inc.","Evoke Pharma, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,"420 Stevens Avenue Suite 230 Solana Beach, CA 92075 United States",https://www.evokepharma.com
EVR,1155562200,Evercore Inc.,Evercore Inc.,Financial Services,Capital Markets,"55 East 52nd Street New York, NY 10055 United States",https://www.evercore.com
EVRG,99153000,"Evergy, Inc.","Evergy, Inc.",Utilities,Utilities - Regulated Electric,"1200 Main Street Kansas City, MO 64105 United States",https://investors.evergy.com
EVRI,1127482200,Everi Holdings Inc.,Everi Holdings Inc.,Consumer Cyclical,Gambling,"7250 South Tenaya Way Suite 100 Las Vegas, NV 89113 United States",https://www.everi.com
EVTC,1365773400,"EVERTEC, Inc.","Evertec, Inc.",Technology,Software - Infrastructure,"Cupey Center Building Road 176 Kilometer 1.3 San Juan, PR 00926 United States",https://www.evertecinc.com
EVTL,1604327400,Vertical Aerospace Ltd.,Vertical Aerospace Ltd.,Industrials,Aerospace & Defense,"Camwal Court Unit 1 Chapel Street Bristol, BS2 0UW United Kingdom",https://www.vertical-aerospace.com
EVTV,1497533400,"Envirotech Vehicles, Inc.","Envirotech Vehicles, Inc.",Consumer Cyclical,Auto Manufacturers,"1425 Ohlendorf Road Osceola, AR 72370 United States",https://evtvusa.com
EW,954167400,Edwards Lifesciences Corporation,Edwards Lifesciences Corporatio,Healthcare,Medical Devices,"One Edwards Way Irvine, CA 92614 United States",https://www.edwards.com
EWBC,918052200,"East West Bancorp, Inc.","East West Bancorp, Inc.",Financial Services,Banks - Regional,"135 North Los Robles Avenue 7th Floor Pasadena, CA 91101 United States",https://www.eastwestbank.com
EWCZ,1628170200,"European Wax Center, Inc.","European Wax Center, Inc.",Consumer Defensive,Household & Personal Products,"5830 Granite Parkway 3rd Floor Plano, TX 75024 United States",https://waxcenter.com
EWTX,1616765400,"Edgewise Therapeutics, Inc.","Edgewise Therapeutics, Inc.",Healthcare,Biotechnology,"1715 38th Street Boulder, CO 80301 United States",https://www.edgewisetx.com
EXAS,981037800,Exact Sciences Corporation,Exact Sciences Corporation,Healthcare,Diagnostics & Research,"5505 Endeavor Lane Madison, WI 53719 United States",https://www.exactsciences.com
EXC,105197400,Exelon Corporation,Exelon Corporation,Utilities,Utilities - Regulated Electric,"10 South Dearborn Street 54th Floor PO Box 805398 Chicago, IL 60680-5379 United States",https://www.exeloncorp.com
EXE,1612967400,Expand Energy Corporation,Expand Energy Corporation,Energy,Oil & Gas E&P,"6100 North Western Avenue Oklahoma City, OK 73118 United States",https://www.chk.com
EXEL,955978200,"Exelixis, Inc.","Exelixis, Inc.",Healthcare,Biotechnology,"1851 Harbor Bay Parkway Alameda, CA 94502 United States",https://www.exelixis.com
EXFY,1636554600,"Expensify, Inc.","Expensify, Inc.",Technology,Software - Application,"401 SW 5th Avenue Portland, OR 97204 United States",https://www.expensify.com
EXK,1146058200,Endeavour Silver Corp.,Endeavour Silver Corporation,Basic Materials,Other Precious Metals & Mining,"609 Granville Street Suite 1130 PO Box 10328 Vancouver, BC V7Y 1G5 Canada",https://www.edrsilver.com
EXLS,1161351000,"ExlService Holdings, Inc.","ExlService Holdings, Inc.",Technology,Information Technology Services,"320 Park Avenue 29th Floor New York, NY 10022 United States",https://www.exlservice.com
EXP,766157400,Eagle Materials Inc.,Eagle Materials Inc,Basic Materials,Building Materials,"5960 Berkshire Lane Suite 900 Dallas, TX 75225 United States",https://www.eaglematerials.com
EXPD,465053400,"Expeditors International of Washington, Inc.",Expeditors International of Was,Industrials,Integrated Freight & Logistics,"1015 Third Avenue Seattle, WA 98104 United States",https://www.expeditors.com
EXPE,1121952600,"Expedia Group, Inc.","Expedia Group, Inc.",Consumer Cyclical,Travel Services,"1111 Expedia Group Way West Seattle, WA 98119 United States",https://www.expediagroup.com
EXPI,1518013800,"eXp World Holdings, Inc.","eXp World Holdings, Inc.",Real Estate,Real Estate Services,"2219 Rimland Drive Suite 301 Bellingham, WA 98226 United States",https://expworldholdings.com
EXPO,650899800,"Exponent, Inc.","Exponent, Inc.",Industrials,Engineering & Construction,"149 Commonwealth Drive Menlo Park, CA 94025 United States",https://www.exponent.com
EXTR,923664600,"Extreme Networks, Inc.","Extreme Networks, Inc.",Technology,Communication Equipment,"2121 RDU Center Drive Suite 300 Morrisville, NC 27560 United States",https://www.extremenetworks.com
EYE,1509111000,"National Vision Holdings, Inc.","National Vision Holdings, Inc.",Consumer Cyclical,Specialty Retail,"Building 2200 2435 Commerce Avenue Duluth, GA 30096 United States",https://www.nationalvision.com
EYEN,1516890600,"Eyenovia, Inc.","Eyenovia, Inc.",Healthcare,Biotechnology,"295 Madison Avenue Suite 2400 New York, NY 10017 United States",https://www.eyenovia.com
EYPT,1106836200,"EyePoint Pharmaceuticals, Inc.","EyePoint Pharmaceuticals, Inc.",Healthcare,Biotechnology,"480 Pleasant Street Suite A-210 Watertown, MA 02472 United States",https://eyepointpharma.com
EZFL,1631712600,EZFill Holdings Inc.,"EzFill Holdings, Inc.",Technology,Software - Application,"67 NW 183rd St Miami, FL 33169 United States",https://ezfl.com
EZGO,1611671400,EZGO Technologies Ltd.,EZGO Technologies Ltd.,Consumer Cyclical,Recreational Vehicles,"Building #A, Floor 2 Changzhou Inst. of Dalian Univ of Tech Science and Education Town Wujin District Changzhou, 213164 China",https://www.ezgotech.com.cn
EZPW,683299800,"EZCORP, Inc.","EZCORP, Inc.",Financial Services,Credit Services,"Building One Suite 200 2500 Bee Cave Road Rollingwood Austin, TX 78746 United States",https://www.ezcorp.com
F,76253400,Ford Motor Company,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,"One American Road Dearborn, MI 48126 United States",https://www.ford.com
FA,1624455000,First Advantage Corporation,First Advantage Corporation,Industrials,Specialty Business Services,"1 Concourse Parkway NE Suite 200 Atlanta, GA 30328 United States",https://fadv.com
FAAS,1631626200,DigiAsia Corp.,DigiAsia Corp.,Technology,Software - Infrastructure,"Prudential Centre Kota Kasablanka 5th Floor, Unit 5 F – G Jl. Casablanca Raya Kav. 88 Jakarta, 12870 Indonesia",https://digiasia.asia
FAF,1275053400,First American Financial Corporation,First American Corporation (New,Financial Services,Insurance - Specialty,"1 First American Way Santa Ana, CA 92707-5913 United States",https://www.firstam.com
FAMI,1518791400,"Farmmi, Inc.","Farmmi, Inc. Ordinary Shares",Consumer Defensive,Packaged Foods,"Fl 1, Building No. 1 888 Tianning Street Liandu District Lishui, 323000 China",https://farmmi.com.cn
FANG,1350048600,"Diamondback Energy, Inc.","Diamondback Energy, Inc.",Energy,Oil & Gas E&P,"500 West Texas Avenue Suite 100 Midland, TX 79701 United States",https://www.diamondbackenergy.com
FARM,322151400,Farmer Bros. Co.,Farmer Brothers Company,Consumer Defensive,Packaged Foods,"14501 N Fwy Fort Worth, TX 76177 United States",https://www.farmerbros.com
FARO,874589400,"FARO Technologies, Inc.","FARO Technologies, Inc.",Technology,Scientific & Technical Instruments,"125 Technology Park Lake Mary, FL 32746 United States",https://www.faro.com
FAST,556464600,Fastenal Company,Fastenal Company,Industrials,Industrial Distribution,"2001 Theurer Boulevard Winona, MN 55987-1500 United States",https://www.fastenal.com
FAT,1508765400,FAT Brands Inc.,FAT Brands Inc.,Consumer Cyclical,Restaurants,"9720 Wilshire Boulevard Suite 500 Beverly Hills, CA 90212 United States",https://www.fatbrands.com
FATBB,1629811800,FAT Brands Inc.,FAT Brands Inc.,Consumer Cyclical,Restaurants,"9720 Wilshire Boulevard Suite 500 Beverly Hills, CA 90212 United States",https://www.fatbrands.com
FATE,1380634200,"Fate Therapeutics, Inc.","Fate Therapeutics, Inc.",Healthcare,Biotechnology,"12278 Scripps Summit Drive San Diego, CA 92131 United States",https://www.fatetherapeutics.com
FBIN,1316179800,"Fortune Brands Innovations, Inc.","Fortune Brands Innovations, Inc",Industrials,Building Products & Equipment,"520 Lake Cook Road Suite 300 Deerfield, IL 60015-5611 United States",https://www.fbin.com
FBIO,1321540200,"Fortress Biotech, Inc.","Fortress Biotech, Inc.",Healthcare,Biotechnology,"1111 Kane Concourse Suite 301 Bay Harbor Islands, FL 33154 United States",https://www.fortressbiotech.com
FBIZ,1131546600,"First Business Financial Services, Inc.",First Business Financial Servic,Financial Services,Banks - Regional,"401 Charmany Drive Madison, WI 53719 United States",https://www.firstbusiness.bank
FBK,1474032600,FB Financial Corporation,FB Financial Corporation,Financial Services,Banks - Regional,"1221 Broadway Suite 1300 Nashville, TN 37203 United States",https://www.firstbankonline.com
FBLA,1729690200,"FB Bancorp, Inc.","FB Bancorp, Inc.",Financial Services,Banks - Regional,"353 Carondelet Street New Orleans, LA 70130 United States",https://www.bankwithfidelity.com
FBLG,1706797800,"FibroBiologics, Inc.","FibroBiologics, Inc.",Healthcare,Biotechnology,"455 East Medical Center Boulevard Suite 300 Houston, TX 77598 United States",https://www.fibrobiologics.com
FBMS,1041517800,"The First Bancshares, Inc.","First Bancshares, Inc.",Financial Services,Banks - Regional,"6480 U.S. Highway 98 West Suite A Hattiesburg, MS 39402 United States",https://www.thefirstbank.com
FBNC,546787800,First Bancorp,First Bancorp,Financial Services,Banks - Regional,"300 SW Broad Street Southern Pines, NC 28387 United States",https://localfirstbank.com
FBP,537546600,First BanCorp.,First BanCorp. New,Financial Services,Banks - Regional,"1519 Ponce de Leon Avenue Stop 23 San Juan, PR 00908-0146 United States",https://www.1firstbank.com
FBRX,1492090200,"Forte Biosciences, Inc.","Forte Biosciences, Inc.",Healthcare,Biotechnology,"3060 Pegasus Park Drive Building 6 Dallas, TX 75247 United States",https://www.fortebiorx.com
FBYD,1696599000,"Falcon's Beyond Global, Inc.","Falcon's Beyond Global, Inc.",Industrials,Conglomerates,"1768 Park Center Drive Suite 301 Orlando, FL 32835 United States",https://www.falconsbeyond.com
FC,707578200,Franklin Covey Co.,Franklin Covey Company,Consumer Defensive,Education & Training Services,"2200 West Parkway Boulevard Salt Lake City, UT 84119-2331 United States",https://www.franklincovey.com
FCAP,915460200,"First Capital, Inc.","First Capital, Inc.",Financial Services,Banks - Regional,"220 Federal Drive, N.W. Corydon, IN 47112 United States",https://www.firstharrison.com
FCBC,765811800,"First Community Bankshares, Inc.","First Community Bankshares, Inc",Financial Services,Banks - Regional,"One Community Place PO Box 989 Bluefield, VA 24605-0989 United States",https://www.firstcommunitybank.com
FCCO,920989800,First Community Corporation,First Community Corporation,Financial Services,Banks - Regional,"5455 Sunset Boulevard Lexington, SC 29072 United States",https://www.firstcommunitysc.com
FCEL,709479000,"FuelCell Energy, Inc.","FuelCell Energy, Inc.",Industrials,Electrical Equipment & Parts,"3 Great Pasture Road Danbury, CT 06810 United States",https://www.fuelcellenergy.com
FCF,708183000,First Commonwealth Financial Corporation,First,Financial Services,Banks - Regional,"601 Philadelphia Street Indiana, PA 15701 United States",https://www.fcbanking.com
FCFS,676560600,"FirstCash Holdings, Inc.","FirstCash Holdings, Inc.",Financial Services,Credit Services,"1600 West 7th Street Fort Worth, TX 76102 United States",https://firstcash.com
FCN,831648600,"FTI Consulting, Inc.","FTI Consulting, Inc.",Industrials,Consulting Services,"555 12th Street NW Suite 700 Washington, DC 20004 United States",https://www.fticonsulting.com
FCNCA,530371800,"First Citizens BancShares, Inc.","First Citizens BancShares, Inc.",Financial Services,Banks - Regional,"4300 Six Forks Road Raleigh, NC 27609 United States",https://www.firstcitizens.com
